"SalePrice","Neighborhood","LotArea","YrBuilt","HouseStyle","Foundation","RoofMatl","Ext1","Heating","Central.Air","TtlBsmtSF","TotRmsAbvGrd","GarageType","Cars","GarageArea","NmbrBRs","YrSold_YYYY","MoSold_MM","SaleDate","id"
137000,"WllwCr2",19315,1978,"2-Story","C'Block","Tar&Grv","Wd Sdng","GasFWA","Yes",515,5,"Basment",1,267,2,2013,3,"2013-03-01",1364
143000,"WllwCr2",22287,1978,"2-Story","C'Block","Tar&Grv","Wd Sdng","GasFWA","Yes",515,7,"Basment",1,267,3,2012,3,"2012-03-01",1365
157000,"Edwards",8546,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1121,5,"Attachd",2,440,2,2013,1,"2013-01-01",1366
169443,"Edwards",3672,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",860,5,"Attachd",2,428,1,2014,7,"2014-07-01",1367
169443,"Edwards",3672,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",860,5,"Attachd",2,428,1,2014,7,"2014-07-01",1368
39685,"Edwards",3672,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",994,5,"Attachd",2,425,1,2013,10,"2013-10-01",1369
39685,"Edwards",3672,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",994,5,"Attachd",2,426,1,2013,10,"2013-10-01",1370
39685,"Edwards",3672,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",994,5,"Attachd",2,425,1,2013,10,"2013-10-01",1371
168000,"Edwards",9355,2003,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1121,5,"Attachd",2,440,2,2013,9,"2013-09-01",1372
37996,"Edwards",4268,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1373
38001,"Edwards",4269,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1374
38001,"Edwards",4269,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1375
38001,"Edwards",4269,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1376
37991,"Edwards",4269,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1377
37991,"Edwards",4269,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1378
38006,"Edwards",4270,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1379
38006,"Edwards",4270,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1380
38006,"Edwards",4270,2013,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",965,4,"Attachd",2,460,1,2013,10,"2013-10-01",1381
167356,"Edwards",4713,2013,"S/Foyer","P'Conc","CompShg","VinylSd","GasFWA","Yes",560,6,"Basment",2,513,2,2014,7,"2014-07-01",1382
118000,"Edwards",6931,1946,"2-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",972,6,"Detachd",1,228,2,2013,6,"2013-06-01",1383
90000,"Edwards",6931,1955,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","No",784,4,"None",0,0,2,2012,5,"2012-05-01",1384
124500,"Edwards",8741,1945,"1.5 Fin","C'Block","CompShg","MetalSd","GasFWA","Yes",735,7,"Detachd",1,220,3,2013,4,"2013-04-01",1385
80566,"Edwards",8741,1946,"1-Story","C'Block","CompShg","MetalSd","GasHWat","No",866,4,"None",0,0,2,2012,6,"2012-06-01",1386
58000,"Edwards",11817,1946,"1.5 Fin","P'Conc","CompShg","VinylSd","GasFWA","No",1043,5,"Detachd",1,240,3,2012,11,"2012-11-01",1387
103000,"Edwards",8405,1945,"1.5 Fin","Slab","CompShg","WdShing","Other","No",0,9,"Detachd",1,240,4,2014,6,"2014-06-01",1388
125000,"Edwards",11700,1918,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",793,6,"Detachd",2,576,3,2013,11,"2013-11-01",1389
48825,"Edwards",4270,1931,"1-Story","Brk/Til","CompShg","MetalSd","GasFWA","Yes",544,6,"None",0,0,3,2013,8,"2013-08-01",1390
136500,"Edwards",8410,1946,"1.5 Fin","C'Block","CompShg","VinylSd","GasFWA","Yes",930,8,"Detachd",1,240,4,2012,5,"2012-05-01",1391
140000,"Edwards",8172,1954,"1.5 Fin","P'Conc","CompShg","MetalSd","GasFWA","Yes",941,7,"Detachd",1,548,4,2013,3,"2013-03-01",1392
139000,"Edwards",8172,1956,"1-Story","C'Block","CompShg","AsbShng","GasFWA","Yes",962,8,"BuiltIn",2,626,3,2014,5,"2014-05-01",1393
124000,"Edwards",8172,1955,"1-Story","C'Block","CompShg","WdShing","GasFWA","Yes",864,5,"Detachd",2,572,2,2012,12,"2012-12-01",1394
106000,"Edwards",8172,1955,"1-Story","P'Conc","CompShg","AsbShng","GasFWA","Yes",768,5,"Attachd",1,312,2,2014,5,"2014-05-01",1395
115000,"Edwards",8172,1955,"1-Story","C'Block","CompShg","WdShing","GasFWA","Yes",864,5,"Detachd",2,484,2,2013,7,"2013-07-01",1396
137500,"Edwards",16466,1955,"1.5 Fin","P'Conc","CompShg","MetalSd","GasFWA","Yes",816,8,"Attachd",1,300,3,2014,3,"2014-03-01",1397
125000,"Edwards",16466,1955,"1.5 Fin","P'Conc","CompShg","MetalSd","GasFWA","Yes",816,8,"Attachd",1,300,3,2012,3,"2012-03-01",1398
156000,"Edwards",8562,1957,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1216,7,"Basment",1,364,4,2013,6,"2013-06-01",1399
157500,"Edwards",6732,1963,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",728,6,"Basment",1,364,3,2014,1,"2014-01-01",1400
130000,"Edwards",8190,1955,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","No",960,6,"Attachd",1,324,3,2014,3,"2014-03-01",1401
70000,"Edwards",8190,1955,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","No",960,6,"Attachd",1,324,3,2013,9,"2013-09-01",1402
134900,"Other",17087,1976,"1-Story","C'Block","CompShg","BrkFace","Other","Yes",0,6,"Basment",3,600,3,2013,4,"2013-04-01",1403
78700,"Other",11143,1976,"1-Story","C'Block","CompShg","BrkFace","Other","Yes",0,3,"Basment",1,200,1,2014,8,"2014-08-01",1404
140000,"WllwCr2",19315,1978,"2-Story","C'Block","Tar&Grv","Wd Sdng","GasFWA","Yes",515,5,"Basment",1,267,2,2013,7,"2013-07-01",1405
131750,"WllwCr2",19315,1978,"2-Story","C'Block","Tar&Grv","Wd Sdng","GasFWA","Yes",515,5,"Basment",1,267,2,2014,7,"2014-07-01",1406
120000,"Edwards",10130,1899,"1.5 Fin","Brk/Til","CompShg","MetalSd","GasFWA","No",728,8,"None",0,0,3,2013,2,"2013-02-01",1407
105000,"Edwards",12354,1920,"1.5 Fin","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",684,7,"Detachd",2,528,3,2012,10,"2012-10-01",1408
115000,"Edwards",12354,1940,"2-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",574,7,"Detachd",2,528,3,2013,2,"2013-02-01",1409
121900,"Edwards",10998,1941,"1.5 Fin","C'Block","CompShg","Wd Sdng","GasFWA","Yes",984,6,"Detachd",2,660,3,2012,8,"2012-08-01",1410
136808,"S&W ISU",6204,1912,"Other","P'Conc","CompShg","Wd Sdng","GasFWA","No",795,10,"Detachd",1,440,5,2013,4,"2013-04-01",1411
97000,"Other",1037,1973,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",169,4,"Basment",1,331,2,2013,7,"2013-07-01",1412
94500,"Other",1037,1973,"2-Story","C'Block","CompShg","Plywood","GasFWA","Yes",169,4,"Basment",1,331,2,2013,9,"2013-09-01",1413
115000,"S&W ISU",8400,1941,"1.5 Fin","Brk/Til","CompShg","AsbShng","GasFWA","Yes",528,6,"Attachd",1,200,2,2013,7,"2013-07-01",1414
121500,"S&W ISU",5000,1924,"1.5 Fin","Brk/Til","CompShg","BrkFace","GasFWA","Yes",1026,6,"Detachd",1,308,3,2012,12,"2012-12-01",1415
135000,"S&W ISU",7890,1939,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",856,4,"Detachd",2,399,2,2014,6,"2014-06-01",1416
125000,"S&W ISU",8890,1922,"1-Story","Brk/Til","CompShg","BrkFace","Other","No",1136,8,"Detachd",1,336,2,2014,9,"2014-09-01",1417
169800,"S&W ISU",10939,1923,"2-Story","P'Conc","CompShg","Wd Sdng","Other","No",1296,12,"None",0,0,6,2012,10,"2012-10-01",1418
204000,"S&W ISU",15863,1941,"2-Story","C'Block","CompShg","Stucco","GasFWA","Yes",816,7,"Attachd",2,515,4,2012,6,"2012-06-01",1419
103603,"S&W ISU",6430,1921,"2-Story","Brk/Til","CompShg","VinylSd","GasFWA","No",704,6,"None",0,0,4,2013,3,"2013-03-01",1420
200000,"Crawfor",11097,1915,"2-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",671,9,"Detachd",2,600,4,2014,7,"2014-07-01",1421
109000,"Crawfor",10594,1926,"Other","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",768,5,"Detachd",1,200,2,2012,11,"2012-11-01",1422
156500,"Crawfor",10600,1920,"1.5 Fin","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",840,8,"Detachd",2,550,3,2013,9,"2013-09-01",1423
153000,"Crawfor",6821,1921,"1.5 Fin","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",651,8,"Detachd",1,240,2,2012,6,"2012-06-01",1424
157000,"Crawfor",8574,1916,"1-Story","Brk/Til","CompShg","Stucco","GasFWA","Yes",816,6,"Detachd",2,440,3,2013,7,"2013-07-01",1425
145000,"Crawfor",8969,1926,"2-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",644,6,"Detachd",1,369,2,2012,4,"2012-04-01",1426
174500,"S&W ISU",7200,1936,"2-Story","P'Conc","CompShg","Wd Sdng","GasFWA","Yes",560,6,"Detachd",2,576,3,2014,5,"2014-05-01",1427
175000,"S&W ISU",11640,1955,"1-Story","C'Block","CompShg","BrkFace","GasHWat","Yes",1221,8,"Detachd",1,352,4,2012,11,"2012-11-01",1428
180000,"Crawfor",15576,1915,"2-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",840,8,"Attachd",1,308,4,2013,6,"2013-06-01",1429
167000,"Crawfor",15566,1909,"1.5 Fin","Brk/Til","CompShg","HdBoard","GasFWA","No",1102,7,"Detachd",1,216,3,2012,9,"2012-09-01",1430
151000,"Crawfor",4000,1930,"2-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",531,5,"Detachd",1,216,2,2014,4,"2014-04-01",1431
145500,"Crawfor",7155,1918,"2-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",600,6,"Detachd",1,215,3,2012,5,"2012-05-01",1432
189500,"Crawfor",12600,1910,"1-Story","Brk/Til","CompShg","MetalSd","GasFWA","Yes",1139,7,"Attachd",2,473,3,2014,5,"2014-05-01",1433
200000,"Bluestm",3907,1988,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1132,4,"Attachd",2,509,1,2014,6,"2014-06-01",1434
170000,"Bluestm",3907,1991,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1172,4,"Attachd",2,530,1,2014,2,"2014-02-01",1435
190000,"Bluestm",3907,1991,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1214,5,"Attachd",2,554,2,2014,7,"2014-07-01",1436
105000,"IDOT&RR",6000,1940,"1.5 Fin","C'Block","CompShg","VinylSd","GasFWA","Yes",720,5,"Detachd",1,240,3,2012,6,"2012-06-01",1437
125000,"S&W ISU",10164,1939,"1.5 Fin","C'Block","CompShg","VinylSd","GasFWA","Yes",992,6,"Detachd",1,240,3,2013,1,"2013-01-01",1438
106750,"S&W ISU",10480,1939,"1.5 Fin","Brk/Til","CompShg","MetalSd","GasFWA","Yes",956,9,"None",0,0,4,2012,8,"2012-08-01",1439
145000,"Crawfor",18089,1923,"1.5 Fin","Brk/Til","CompShg","Wd Sdng","Other","No",1008,8,"Detachd",2,400,3,2013,9,"2013-09-01",1440
155000,"Crawfor",13108,1951,"1-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",0,7,"Attachd",2,400,2,2012,8,"2012-08-01",1441
293500,"Crawfor",16020,1935,"1.5 Fin","C'Block","CompShg","Wd Sdng","GasFWA","Yes",540,7,"Attachd",2,486,3,2012,4,"2012-04-01",1442
262450,"Crawfor",21780,1930,"2-Story","P'Conc","CompShg","Stucco","GasHWat","Yes",832,8,"Detachd",2,739,3,2012,1,"2012-01-01",1443
205500,"Crawfor",11435,1929,"2-Story","P'Conc","CompShg","BrkFace","GasFWA","Yes",792,7,"Detachd",2,400,3,2012,5,"2012-05-01",1444
175000,"Crawfor",10720,1969,"S/Foyer","C'Block","CompShg","HdBoard","GasFWA","Yes",1080,7,"Basment",2,664,3,2012,3,"2012-03-01",1445
240000,"Crawfor",11700,1937,"1.5 Fin","C'Block","CompShg","WdShing","GasFWA","Yes",942,7,"Detachd",1,240,4,2014,7,"2014-07-01",1446
203000,"Crawfor",14680,1960,"1-Story","C'Block","CompShg","CemntBd","GasFWA","Yes",1273,5,"Attachd",1,307,2,2013,7,"2013-07-01",1447
136500,"Crawfor",6580,1920,"1-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",1126,6,"Detachd",1,288,2,2014,6,"2014-06-01",1448
128300,"Crawfor",6580,1920,"1-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",1126,6,"Detachd",1,288,2,2013,8,"2013-08-01",1449
125358,"Crawfor",6580,1920,"1-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",1126,6,"Detachd",1,288,2,2013,4,"2013-04-01",1450
235000,"Crawfor",11500,1936,"1.5 Fin","C'Block","CompShg","BrkFace","GasFWA","Yes",1017,6,"Attachd",1,180,3,2012,5,"2012-05-01",1451
203000,"Crawfor",9840,1948,"1.5 Fin","C'Block","CompShg","VinylSd","GasFWA","Yes",835,8,"Attachd",2,528,4,2014,7,"2014-07-01",1452
415900,"Crawfor",14100,1935,"1.5 Fin","C'Block","CompShg","Stucco","GasFWA","Yes",728,11,"Basment",3,1014,5,2012,6,"2012-06-01",1453
325000,"Crawfor",16900,1941,"2-Story","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1044,7,"Attachd",2,534,4,2013,11,"2013-11-01",1454
292000,"Crawfor",11670,1939,"2-Story","C'Block","CompShg","WdShing","GasFWA","Yes",894,10,"Attachd",2,643,4,2014,5,"2014-05-01",1455
235000,"Crawfor",10008,1950,"1.5 Fin","C'Block","CompShg","VinylSd","GasFWA","Yes",780,6,"Attachd",1,260,3,2013,9,"2013-09-01",1456
315000,"Crawfor",12392,1950,"1.5 Fin","C'Block","CompShg","VinylSd","GasFWA","Yes",832,8,"Attachd",2,602,3,2013,7,"2013-07-01",1457
140000,"Crawfor",6720,1949,"1.5 Fin","C'Block","CompShg","WdShing","GasFWA","Yes",950,7,"Attachd",1,240,3,2014,4,"2014-04-01",1458
140000,"Crawfor",8000,1946,"1.5 Fin","C'Block","CompShg","HdBoard","GasFWA","Yes",1220,7,"Attachd",1,350,3,2012,3,"2012-03-01",1459
314900,"Crawfor",17290,1962,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1580,7,"Attachd",2,429,3,2013,4,"2013-04-01",1460
188500,"Crawfor",14000,1951,"1-Story","C'Block","CompShg","WdShing","GasFWA","Yes",1344,6,"Attachd",1,280,3,2013,5,"2013-05-01",1461
329900,"Crawfor",25485,1960,"1-Story","C'Block","CompShg","CemntBd","GasFWA","Yes",1560,7,"Attachd",2,580,3,2012,5,"2012-05-01",1462
335000,"Crawfor",25485,1960,"1-Story","C'Block","CompShg","CemntBd","GasFWA","Yes",1560,7,"Attachd",2,580,3,2012,1,"2012-01-01",1463
260000,"Crawfor",15750,1960,"1-Story","P'Conc","CompShg","HdBoard","GasFWA","Yes",1682,6,"Attachd",2,484,3,2014,7,"2014-07-01",1464
379000,"Crawfor",20571,1966,"1-Story","C'Block","CompShg","BrkFace","GasFWA","Yes",2362,8,"Attachd",2,650,3,2012,7,"2012-07-01",1465
247500,"Crawfor",21579,1968,"1-Story","P'Conc","CompShg","HdBoard","GasFWA","Yes",1488,7,"Attachd",2,552,3,2013,4,"2013-04-01",1466
309900,"Crawfor",14544,1969,"1-Story","P'Conc","CompShg","BrkFace","GasFWA","Yes",2246,6,"Attachd",2,516,3,2013,9,"2013-09-01",1467
158000,"Bluestm",1950,1980,"2-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",716,6,"Attachd",2,452,3,2012,8,"2012-08-01",1468
155000,"Bluestm",6745,1980,"2-Story","C'Block","Tar&Grv","Wd Sdng","GasFWA","Yes",703,5,"BuiltIn",1,319,1,2012,8,"2012-08-01",1469
222500,"Crawfor",13607,1986,"S/Level","C'Block","CompShg","VinylSd","GasFWA","Yes",583,6,"BuiltIn",2,501,3,2013,5,"2013-05-01",1470
260000,"Crawfor",20493,1994,"1.5 Fin","P'Conc","CompShg","VinylSd","GasFWA","Yes",1327,7,"Attachd",2,534,3,2013,10,"2013-10-01",1471
147000,"Bluestm",7612,1991,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1068,5,"Attachd",1,240,2,2013,6,"2013-06-01",1472
132500,"Bluestm",6252,1988,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",558,4,"Detachd",1,242,2,2014,4,"2014-04-01",1473
104000,"Bluestm",6252,1988,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",558,5,"Detachd",1,242,2,2012,6,"2012-06-01",1474
108750,"Bluestm",6252,1988,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",558,4,"Detachd",1,242,2,2012,12,"2012-12-01",1475
119000,"Bluestm",6252,1988,"2-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",558,4,"Detachd",1,242,2,2013,10,"2013-10-01",1476
375750,"Crawfor",17597,1971,"1-Story","C'Block","CompShg","BrkFace","GasFWA","Yes",1803,7,"Attachd",2,551,3,2014,8,"2014-08-01",1477
280000,"Crawfor",16463,1963,"1-Story","C'Block","Tar&Grv","Wd Sdng","GasFWA","Yes",1007,10,"Attachd",2,591,4,2013,5,"2013-05-01",1478
280500,"Crawfor",17515,1985,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",1736,7,"Attachd",2,737,2,2012,7,"2012-07-01",1479
125000,"IDOT&RR",8938,1925,"1.5 Fin","Brk/Til","CompShg","MetalSd","GasFWA","Yes",869,6,"Detachd",2,672,3,2012,6,"2012-06-01",1480
135500,"IDOT&RR",7838,1924,"2-Story","Brk/Til","CompShg","Stucco","GasFWA","Yes",636,6,"Detachd",1,420,2,2013,4,"2013-04-01",1481
148000,"IDOT&RR",7000,1926,"1.5 Fin","P'Conc","CompShg","MetalSd","GasFWA","Yes",861,6,"Detachd",2,506,3,2014,5,"2014-05-01",1482
135000,"IDOT&RR",7000,1940,"2-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",624,6,"Detachd",1,375,3,2013,6,"2013-06-01",1483
131500,"IDOT&RR",7000,1928,"1.5 Fin","Brk/Til","CompShg","MetalSd","GasFWA","Yes",914,7,"Detachd",1,251,4,2013,12,"2013-12-01",1484
150000,"IDOT&RR",7000,1940,"1.5 Fin","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",720,6,"Detachd",2,720,3,2014,1,"2014-01-01",1485
72000,"IDOT&RR",5000,1936,"2-Story","Brk/Til","CompShg","Other","GasFWA","Yes",621,6,"Detachd",2,400,3,2012,2,"2012-02-01",1486
156500,"IDOT&RR",10690,1920,"2-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",672,6,"Detachd",1,468,3,2014,8,"2014-08-01",1487
63000,"IDOT&RR",4853,1925,"1-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",816,4,"Detachd",1,120,2,2013,3,"2013-03-01",1488
132000,"IDOT&RR",6871,1939,"1.5 Fin","Brk/Til","CompShg","MetalSd","GasFWA","Yes",720,4,"Detachd",2,360,1,2013,5,"2013-05-01",1489
112500,"IDOT&RR",7025,1949,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",808,4,"Detachd",1,275,2,2013,8,"2013-08-01",1490
126000,"IDOT&RR",7030,1925,"1-Story","Brk/Til","CompShg","MetalSd","GasFWA","Yes",641,4,"Detachd",1,272,2,2014,5,"2014-05-01",1491
94500,"IDOT&RR",8263,1920,"1-Story","Brk/Til","CompShg","BrkFace","GasFWA","Yes",1012,6,"Detachd",1,308,2,2012,9,"2012-09-01",1492
135829,"IDOT&RR",8263,1920,"1-Story","Brk/Til","CompShg","BrkFace","GasFWA","Yes",1012,6,"Detachd",1,308,2,2012,6,"2012-06-01",1493
157000,"IDOT&RR",6000,1967,"S/Level","C'Block","CompShg","HdBoard","GasFWA","Yes",624,7,"Attachd",1,288,3,2014,7,"2014-07-01",1494
120000,"IDOT&RR",10902,1925,"2-Story","P'Conc","CompShg","MetalSd","GasFWA","Yes",528,4,"Detachd",1,290,3,2014,3,"2014-03-01",1495
131500,"IDOT&RR",9140,1921,"1.5 Fin","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",629,5,"Detachd",1,625,2,2013,6,"2013-06-01",1496
104500,"IDOT&RR",7392,1930,"1-Story","Brk/Til","CompShg","Wd Sdng","GasFWA","Yes",520,5,"Detachd",1,360,2,2012,7,"2012-07-01",1497
140000,"IDOT&RR",9588,1918,"2-Story","C'Block","CompShg","VinylSd","Other","No",945,10,"None",0,0,4,2013,7,"2013-07-01",1498
76750,"IDOT&RR",5280,1895,"2-Story","Other","CompShg","Wd Sdng","GasFWA","No",173,6,"Detachd",1,185,2,2013,7,"2013-07-01",1499
60000,"IDOT&RR",4920,1930,"1-Story","C'Block","CompShg","HdBoard","GasFWA","Yes",428,5,"Detachd",1,430,1,2013,6,"2013-06-01",1500
125500,"IDOT&RR",6060,1930,"1-Story","Brk/Til","CompShg","MetalSd","GasFWA","Yes",837,5,"Detachd",1,216,2,2013,8,"2013-08-01",1501
109000,"IDOT&RR",11040,1920,"1.5 Fin","C'Block","CompShg","MetalSd","GasFWA","Yes",637,7,"Carport",1,570,3,2012,7,"2012-07-01",1502
50000,"IDOT&RR",7200,1920,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",510,3,"Attachd",1,305,1,2013,6,"2013-06-01",1503
70617,"IDOT&RR",8712,1900,"1.5 Fin","Other","CompShg","VinylSd","GasFWA","No",462,5,"No Data",0,0,2,2012,10,"2012-10-01",1504
94900,"IDOT&RR",8712,1900,"1.5 Fin","Other","CompShg","MetalSd","GasFWA","Yes",859,7,"Detachd",1,384,2,2013,3,"2013-03-01",1505
50000,"IDOT&RR",6851,1933,"1.5 Fin","Brk/Til","CompShg","MetalSd","GasFWA","Yes",1040,8,"None",0,0,3,2014,7,"2014-07-01",1506
23500,"IDOT&RR",8520,1936,"1.5 Fin","C'Block","CompShg","MetalSd","GasFWA","No",0,6,"Detachd",1,280,2,2012,12,"2012-12-01",1507
332500,"Crawfor",5938,2008,"1-Story","P'Conc","CompShg","Stucco","GasFWA","Yes",1600,7,"Attachd",2,525,2,2012,6,"2012-06-01",1508
325000,"Crawfor",5748,2005,"1-Story","P'Conc","CompShg","Stucco","GasFWA","Yes",1573,5,"Attachd",2,495,2,2012,10,"2012-10-01",1509
310000,"Crawfor",5611,2005,"1-Story","P'Conc","CompShg","Stucco","GasFWA","Yes",1594,5,"Attachd",2,525,2,2012,10,"2012-10-01",1510
283125,"Crawfor",3842,2004,"1-Story","P'Conc","CompShg","Stucco","GasFWA","Yes",1594,5,"Attachd",2,482,2,2013,11,"2013-11-01",1511
196357,"Mitchel",13641,1973,"S/Foyer","C'Block","CompShg","Wd Sdng","GasFWA","Yes",1075,6,"Attachd",2,576,3,2012,10,"2012-10-01",1512
155000,"Mitchel",8385,1978,"1-Story","C'Block","CompShg","Plywood","GasFWA","Yes",1664,10,"2 Types",2,616,4,2013,9,"2013-09-01",1513
160000,"Mitchel",7869,1978,"S/Level","P'Conc","CompShg","Plywood","GasFWA","Yes",882,5,"Attachd",1,363,2,2014,3,"2014-03-01",1514
187500,"Mitchel",11055,1994,"2-Story","P'Conc","CompShg","HdBoard","GasFWA","Yes",775,6,"Attachd",2,480,3,2013,3,"2013-03-01",1515
229000,"Mitchel",10000,2002,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1441,6,"Attachd",3,650,3,2013,12,"2013-12-01",1516
240000,"Mitchel",10500,1995,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",820,7,"Attachd",2,472,3,2014,6,"2014-06-01",1517
150000,"Mitchel",12817,1998,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",747,8,"Attachd",2,544,4,2012,7,"2012-07-01",1518
179030,"Mitchel",12817,1998,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",747,8,"Attachd",2,544,4,2012,2,"2012-02-01",1519
248000,"Mitchel",12364,1998,"2-Story","Other","CompShg","VinylSd","GasFWA","Yes",1029,9,"Attachd",2,588,4,2012,6,"2012-06-01",1520
205000,"Mitchel",8587,2006,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1290,4,"Attachd",2,544,1,2013,4,"2013-04-01",1521
230000,"Mitchel",10940,1999,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",798,6,"Attachd",2,587,3,2013,6,"2013-06-01",1522
230000,"Mitchel",10124,2001,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1393,6,"Attachd",2,536,3,2013,6,"2013-06-01",1523
288500,"Mitchel",12192,2001,"2-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",830,6,"BuiltIn",2,480,3,2014,7,"2014-07-01",1524
175000,"Mitchel",9360,1976,"S/Level","C'Block","CompShg","Plywood","GasFWA","Yes",1045,6,"Attachd",1,325,3,2014,8,"2014-08-01",1525
212500,"Mitchel",9620,1977,"S/Level","C'Block","CompShg","Plywood","GasFWA","Yes",1243,6,"Attachd",2,473,3,2014,7,"2014-07-01",1526
164500,"Mitchel",11008,1992,"2-Story","P'Conc","CompShg","HdBoard","GasFWA","Yes",867,6,"Attachd",2,466,3,2012,7,"2012-07-01",1527
214750,"Mitchel",15210,1984,"1-Story","C'Block","CompShg","MetalSd","GasFWA","Yes",2089,9,"2 Types",3,710,5,2013,6,"2013-06-01",1528
147500,"Mitchel",13991,1981,"S/Foyer","C'Block","CompShg","Plywood","GasFWA","Yes",912,5,"2 Types",2,572,2,2012,11,"2012-11-01",1529
222000,"Mitchel",9394,2001,"1-Story","P'Conc","CompShg","VinylSd","GasFWA","Yes",1871,6,"Attachd",3,931,3,2012,5,"2012-05-01",1530
189000,"Mitchel",11070,1988,"1-Story","C'Block","CompShg","VinylSd","GasFWA","Yes",1907,9,"2 Types",3,766,5,2012,3,"2012-03-01",1531
147000,"Mitchel",8730,1973,"1-Story","C'Block","CompShg","WdShing","GasFWA","Yes",1161,6,"Attachd",2,484,3,2012,8,"2012-08-01",1532
